mass_npea,size_npear,malign_ratio,damage_size,exposed_area,std_dev_malign,err_malign,malign_penalty,damage_ratio,tumor_size
11499.5,3736.04,0.32488,98.8455,1594289.5481,161.97299999999998,4043.62,113,35.4438,7.787999999999999
7156.27,1877.02,0.26229,69.615,1014243.2289,86.8618,3697.0,29,37.2827,1.97
8653.05,4297.05,0.49659,92.4126,1073443.3135,164.905,2436.04,125,39.9021,8.296
9187.38,3282.45,0.35727,97.6947,1200636.7342,150.726,3893.34,90,35.9135,16.088
13363.7,4051.71,0.30318,111.374,1806017.1856,184.235,4678.18,49,30.072,3.437
6224.1,1995.81,0.32065,56.2398,864761.6473,88.7844,2755.24,45,46.5464,1.714
7031.37,1826.07,0.2597,66.4469,974582.9585,98.0909,3655.62,24,36.9223,3.685
4701.02,1462.79,0.31116,30.8505,657925.3807,57.6229,2114.8,31,43.9829,8.306000000000001
10260.3,2630.23,0.25635,114.87700000000001,1444274.8476,156.086,4208.29,60,33.4486,3.205
6815.09,1286.29,0.18874000000000002,60.8902,977692.1301,74.4276,2824.56,42,40.4912,15.850999999999999
23223.5,5418.46,0.23331,317.395,3177493.3788,409.24300000000005,6229.71,150,19.8252,1.1079999999999999
21118.8,6646.04,0.31469,263.79200000000003,2963471.4933,302.26099999999997,5615.97,69,23.153000000000002,3.613
11740.2,2748.33,0.23409000000000002,106.99,1626177.2442,149.011,4566.98,153,33.8331,13.467
7511.48,1975.72,0.26302,85.9864,1055770.689,114.43700000000001,3417.92,38,37.2338,2.862
10490.6,2576.6,0.24561,108.331,1474574.4193,151.82299999999998,4440.93,62,33.0369,4.19
7901.0,1932.67,0.24461,97.4974,1039830.8422,116.13600000000001,3783.41,31,36.451,4.792
18964.7,6108.07,0.32206999999999997,209.985,2611788.5441,308.16200000000003,5958.85,230,21.3157,8.219
15910.8,5753.9,0.36163,182.67700000000002,2236761.2208,267.149,5565.13,153,23.5762,2.195
14318.5,5712.4,0.39895,174.674,1995380.9485,250.386,4587.86,119,29.68,19.022000000000002
14333.4,4624.29,0.32261999999999996,155.19299999999998,2059627.6135,219.412,5809.78,78,24.8692,1.645
18341.5,5054.17,0.27555,246.16099999999997,2525940.9854,308.767,5268.13,207,25.4882,4.037
5968.66,1302.08,0.21815,57.5873,823993.4381,72.8843,2711.64,17,40.7482,1.63
8363.48,2521.11,0.30144,95.4766,1185300.6596,120.40899999999999,3534.45,95,36.3227,2.358
5612.36,1631.24,0.29065,53.9757,743810.6197,78.3977,3634.15,27,40.1765,10.824000000000002
9893.62,2753.0,0.27826,108.561,1415169.2286,128.871,3781.27,63,35.1795,3.195
18535.1,5238.55,0.28262,246.58,2490569.8577,307.948,5657.78,312,21.747,3.0010000000000003
15796.1,5063.9,0.32056999999999997,107.12899999999999,2263314.3893,202.264,5528.54,112,25.9922,19.644000000000002
10265.3,3322.38,0.32365,123.73200000000001,1367620.0851,169.75799999999998,4036.83,43,34.1408,1.767
8517.42,1747.06,0.20511,74.6557,1222543.4903,109.16799999999999,4048.82,103,34.8725,1.079
5030.55,1856.15,0.36896999999999996,40.6492,689445.9686,76.8269,1593.49,15,43.1703,11.192
8920.76,2974.12,0.33339,70.8042,1234995.3026,126.613,3845.09,41,37.3076,15.093
15148.4,2928.96,0.19335,172.729,2162389.319,230.463,4879.87,96,27.3753,4.176
16353.2,4223.77,0.25828,203.828,2243003.0324,234.87400000000002,5271.94,145,19.559,5.289
17031.3,5237.84,0.30754000000000004,195.80900000000003,2293704.0493,261.27299999999997,5492.8,196,23.8347,3.565
10059.2,2954.45,0.2937,95.9908,1432196.7052,126.98200000000001,3777.13,90,35.2444,18.58
4214.67,925.95,0.21969,40.648,551313.8041,61.668,2528.3,16,43.6882,2.526
17225.6,5141.05,0.29845,182.688,2325255.0531,266.565,5454.21,198,24.451999999999998,2.465
5958.99,1932.04,0.32422,57.3023,815787.2173,85.0826,3200.29,13,39.4474,7.852
12877.6,5355.51,0.41586999999999996,151.987,1801912.5318,194.1,5266.73,49,27.9745,3.7430000000000003
11918.0,1988.27,0.16682,147.469,1679273.4326,159.621,4687.97,149,29.7063,1.504
9504.66,3229.38,0.33976,105.87100000000001,1334894.4635,131.317,3650.59,12,35.3069,2.548
9798.13,2503.56,0.25551,115.249,1344575.1445,137.686,4193.86,143,32.7008,2.286
7837.68,1480.94,0.18895,74.5484,1084192.9186,88.1095,3388.04,77,37.6967,14.960999999999999
7277.0,2493.85,0.3427,66.3944,1031846.8808,95.2588,4121.76,51,37.6682,16.843
11707.3,3474.89,0.29681,109.521,1592223.6132,154.638,4968.46,129,28.4289,20.563000000000002
4867.02,1473.63,0.30277,47.0774,673344.0855,59.3279,1885.43,20,43.681000000000004,2.373
9922.31,3488.23,0.35155,98.3747,1400124.0498,139.58100000000002,3702.96,13,33.9934,2.388
8056.64,2270.74,0.28184000000000003,94.3646,1139344.4177,114.68,3544.71,97,36.7609,2.124
10306.6,3760.17,0.36483000000000004,68.1136,1415107.7265,160.284,4055.07,29,34.1946,15.414000000000001
10538.0,2764.02,0.26229,146.944,1396128.4868,167.76,4318.66,67,32.0912,2.376
4615.38,1801.09,0.39023,45.5732,672957.2338,68.1626,2363.97,56,42.9158,10.985999999999999
7877.33,2340.11,0.29706,78.5561,1056839.5429,105.60600000000001,3134.04,114,37.8075,2.148
14434.4,3843.73,0.26628,190.415,1970993.5033,217.965,4602.33,179,28.8378,1.8730000000000002
21581.1,6409.98,0.29701,319.46299999999997,2981946.6789,362.19800000000004,6591.57,101,17.7946,3.1239999999999997
8364.96,2914.92,0.34846,91.7453,1183787.8285,106.208,3682.31,26,35.5865,13.203
12047.3,2858.21,0.23724,145.543,1715848.7346,184.21,5040.64,72,46.5464,0.0
9965.16,2988.28,0.29986999999999997,100.845,1362244.0971,151.349,4088.02,118,32.8819,1.933
10645.3,3049.02,0.28641,132.98,1509493.6587,166.69400000000002,4436.13,35,31.7747,3.0780000000000003
13881.9,3580.75,0.25794,161.77,1971114.0241,212.743,5006.39,197,27.7442,2.23
18388.4,5272.82,0.28674,232.458,2552549.6327,284.901,5825.22,178,21.4341,2.55
8029.82,2489.94,0.31008,72.245,1136166.2138,106.61399999999999,3812.92,12,36.1089,8.931000000000001
5050.57,968.57,0.19177,45.0553,725479.3625,57.72,2184.76,80,42.7856,0.693
5818.21,2600.44,0.44693999999999995,58.6799,790221.0957,93.7318,2766.6,68,40.6147,17.784000000000002
6895.67,3028.69,0.43921000000000004,64.6923,980772.6340000001,103.53399999999999,2546.8,84,39.8478,11.647
14622.8,5247.55,0.35886,198.317,2009021.6022,250.93900000000002,4614.38,28,28.7876,2.7960000000000003
12717.6,3323.89,0.26136,115.47,1840472.9595,161.92600000000002,4117.69,117,34.1253,19.692999999999998
7748.21,2269.69,0.29293,79.2291,1054572.2920000001,122.671,3122.27,78,39.1677,1.335
9430.68,2431.09,0.25778,89.6856,1325795.6236,110.859,3493.37,86,36.4394,17.221
7114.91,1790.28,0.25161999999999995,64.1599,946185.5699,97.1418,3439.01,38,35.6985,11.367
17556.8,7476.7,0.42585,130.80700000000002,2512581.9749,258.101,6093.86,146,22.4331,19.980999999999998
16040.1,4360.61,0.27185,185.90099999999998,2138867.0451,249.415,5280.11,133,25.2257,16.996
12485.4,4686.63,0.37535999999999997,145.63299999999998,1683532.4121,241.38,5107.97,75,27.0774,3.665
8921.47,2322.81,0.26036,57.9111,1264896.2741,98.91,3669.79,26,37.3684,15.775
12055.5,3927.29,0.32576,112.92,1707594.54,169.512,3650.8,119,35.9898,20.680999999999997
18383.1,5409.76,0.29427,182.25099999999998,2590075.4705,249.373,5291.77,40,26.5939,17.858
9696.88,3610.58,0.37234,74.5197,1344565.2267,127.943,3706.18,59,36.7115,13.868
4008.79,1239.52,0.3092,34.6767,543780.2485,51.4926,1380.14,30,44.4687,11.203
8304.42,1579.99,0.19025,82.5459,1179255.5938,97.2357,3913.66,12,34.9408,1.4669999999999999
4276.38,1084.69,0.25364000000000003,39.6363,567597.0812,66.3985,2502.37,11,43.3893,2.512
10497.1,2881.85,0.27453,115.54,1463665.5861,157.165,4254.01,54,33.3633,3.992
6214.67,1381.86,0.22235,69.5799,882599.9664,70.7813,3097.47,12,38.7954,1.5759999999999998
10521.3,4614.84,0.43861000000000006,113.045,1465542.4925,186.52599999999998,4205.6,113,32.5759,19.567
21535.1,5868.68,0.27251,303.089,2931521.3595,307.279,6650.04,284,18.6382,1.5030000000000001
10120.5,2386.48,0.2358,124.318,1404492.8877,162.793,4597.1,74,30.2141,1.264
9628.38,2845.83,0.29556,101.11200000000001,1350761.3293,134.066,3656.09,8,35.28,1.824
10606.7,2456.82,0.23162,121.178,1442486.4479,155.963,3658.38,31,34.7506,2.2119999999999997
6000.09,889.5,0.14824,50.39,840123.0777,72.008,2754.0,2,41.9391,0.518
4436.34,1256.18,0.28315,39.6884,608964.6073,61.4119,1454.56,9,44.2993,6.308
8196.97,2323.44,0.28345,93.7784,1150818.6828,112.87299999999999,4591.82,34,33.5188,3.4210000000000003
15343.5,5020.63,0.32721,184.988,2165862.9071,271.683,5152.25,102,26.7932,3.635
17929.9,3851.75,0.21481999999999998,212.507,2439970.4117,282.755,5592.61,175,22.8019,2.846
13321.5,4781.96,0.35896,105.235,1815196.3858,193.28,4176.91,26,37.0735,14.844000000000001
9487.06,2265.24,0.23876999999999998,99.0454,1339729.195,121.587,3669.32,30,35.1889,12.204
5654.65,1240.2,0.21932,54.8989,816060.6276,65.2415,2772.47,25,39.6827,3.862
19617.7,6467.48,0.32966999999999996,139.433,2686272.6535,272.7,5866.39,187,22.2207,3.718
5853.07,1468.68,0.25092,45.0171,830812.7683,63.1342,2462.35,10,41.5296,2.33
8061.82,2559.33,0.31745999999999996,75.1337,1103998.5667,112.919,3501.14,59,36.4404,15.948
7629.22,1949.35,0.25551,77.27,1041519.3436,94.3383,4122.46,94,33.3149,13.130999999999998
8557.0,2014.9,0.23546,74.7588,1212969.5342,115.20299999999999,3832.67,70,36.6684,14.401
5415.21,791.2,0.1461,44.1216,767889.3901,63.3264,2664.23,1,42.426,1.062
8871.63,2603.64,0.29347,82.1144,1247627.5739,117.405,4246.27,40,33.5778,10.184
7485.82,1649.94,0.2204,68.3757,1021933.2457,98.0155,3458.4,23,37.5359,3.799
5879.17,1834.85,0.31209000000000003,54.7437,804905.2319,78.6281,3202.8,13,39.5762,7.78
11984.6,3182.35,0.26553000000000004,144.756,1605850.4392,193.19299999999998,4505.84,55,31.4228,4.144
4848.89,2101.37,0.43337,73.322,656473.9457,85.494,2300.79,89,41.4621,13.78
9757.02,2688.95,0.27559,114.709,1363656.8166,163.66299999999998,4178.14,47,33.1041,2.912
21907.8,8818.16,0.40251,207.06400000000002,2940934.9881,306.363,6348.35,152,20.8274,17.977
8524.2,1510.43,0.17719000000000001,64.4284,1227898.1913,86.6118,3650.53,37,36.4238,18.016
6690.16,2482.27,0.37103,61.0999,933425.6938,96.6538,3549.87,70,36.338,2.026
7104.43,2430.42,0.34209,77.5193,954680.2167,115.338,3388.21,75,37.7732,14.120999999999999
13021.0,4331.77,0.33266999999999997,145.07299999999998,1799303.1912,221.862,4331.48,50,30.846999999999998,3.05
9618.7,2184.78,0.22713000000000003,113.367,1345968.041,130.115,4179.04,62,34.6957,2.052
11173.3,4541.99,0.4065,95.25,1591604.4739,165.62400000000002,4012.64,89,36.032,19.636
8642.46,2715.45,0.31419,99.6547,1199319.6565,127.616,3855.28,18,33.9738,2.929
11149.0,4234.13,0.37977,97.1709,1589833.0284,151.921,4224.18,33,33.5619,16.410999999999998
8523.29,3211.06,0.37673,88.5742,1141269.7539,126.36,3635.48,30,32.4293,19.096
7410.13,1769.57,0.2388,67.155,1011109.1365,100.171,3118.6,44,37.8129,3.7769999999999997
4735.82,673.61,0.14223,37.8183,649268.5621,52.8891,2273.39,34,43.6507,10.59
4581.58,832.16,0.18162999999999999,41.2826,604880.6454,59.5376,2680.37,13,43.3155,1.784
15432.6,5276.38,0.34189,201.045,2061221.4321,255.545,5183.96,195,25.7249,2.7439999999999998
3733.16,520.33,0.13938,34.8084,513608.2071,41.6992,1726.28,6,44.5297,9.168
10683.6,3624.63,0.33926999999999996,125.791,1445060.5597,167.96200000000002,4068.11,43,33.0734,1.6440000000000001
8243.16,1982.84,0.24054,53.2756,1162125.883,86.649,3488.56,30,38.5582,7.619
8547.84,3013.85,0.35258,52.3344,1149721.3067,128.15,4741.65,33,36.8089,14.434000000000001
14784.3,4308.85,0.29144000000000003,182.365,2095248.8,233.94099999999997,4507.33,38,30.0332,2.966
5970.65,1718.02,0.28774,53.6066,864372.2491,82.4766,2779.87,15,40.8596,13.520999999999999
6787.83,1654.69,0.24377,61.7121,928344.6009,83.5092,3214.4,39,38.7566,3.323
11388.6,4423.76,0.38843,130.127,1609593.0312,184.292,4966.28,141,28.7747,12.133
9797.77,2729.37,0.27857,100.685,1338587.9189,131.237,4366.4,130,29.5341,18.237000000000002
13268.4,4402.5,0.3318,149.89700000000002,1866124.717,160.338,5202.88,33,26.2548,6.138
8900.78,2508.83,0.28186,76.3604,1246274.8109,108.624,3704.44,69,34.192,8.248
10300.1,3063.04,0.29736999999999997,110.449,1448828.6162,163.691,4273.63,56,33.262,3.4960000000000004
13692.4,5598.77,0.40889000000000003,141.566,1876175.8505,204.502,5257.11,162,28.7893,16.282
18778.5,6297.56,0.33536,236.268,2567938.7917,278.728,5672.59,128,24.9195,2.3080000000000003
9257.59,3879.73,0.41908,86.5832,1288103.2044,146.327,3817.12,107,34.4263,3.3939999999999997
8816.23,2458.97,0.27891,81.9783,1230620.9414,106.796,4253.56,61,34.6746,1.87
10524.8,3069.84,0.29167,131.835,1426196.4926,161.439,3952.39,37,33.5085,1.83
5286.35,2159.5,0.4085,34.8941,747043.02,71.3267,2592.07,40,42.7879,2.231
15835.1,4198.22,0.26511999999999997,253.618,2172432.8106,254.42700000000002,4825.48,278,27.2437,4.23
11381.2,3851.88,0.33844,93.3611,1595757.7055,147.56799999999998,4775.31,114,30.078000000000003,13.783
14538.0,2922.44,0.20102,170.136,2061941.7219,205.10299999999998,4051.35,133,32.2136,1.4709999999999999
8534.01,2969.53,0.34796,60.3701,1224779.7981,115.12700000000001,4695.32,50,37.3027,20.941
7842.45,3304.27,0.42133000000000004,78.7597,1112402.4592,126.336,3330.64,41,37.5973,3.221
9007.44,2715.98,0.30151999999999995,99.7355,1252590.0612,109.07700000000001,3398.73,34,35.9634,8.652999999999999
19328.4,5818.17,0.30101,204.363,2697452.9696,317.316,6022.71,237,21.1134,4.753
8312.19,2058.12,0.2476,103.79899999999999,1152980.3018,125.477,4336.24,54,33.441,14.607999999999999
8396.07,2987.57,0.35581999999999997,67.1939,1146677.2888,132.439,4105.35,51,36.0393,17.059
8754.33,2305.57,0.26336,76.7507,1206553.8958,104.955,3456.62,59,35.2688,16.768
8566.9,3234.69,0.37756999999999996,108.486,1203189.7545,164.84099999999998,3807.63,105,34.6207,15.697000000000001
10260.3,3166.03,0.30856999999999996,90.568,1451921.7016,134.12,4246.39,98,32.657,3.785
8659.57,1809.53,0.20895999999999998,72.9464,1152149.7929,119.331,3180.93,48,35.6502,13.63
11659.7,3699.53,0.31729,109.29899999999999,1699155.1683,161.934,4539.13,78,31.4204,15.168
3992.15,1192.96,0.29882,33.952,546758.9206,50.8499,1397.47,17,44.3389,1.442
5924.04,2122.74,0.35831999999999997,36.6673,816419.4444,84.1033,2375.8,15,41.3394,15.558
4770.05,988.66,0.20726,43.1639,648062.779,51.9941,2610.12,47,42.0976,8.496
5381.42,979.55,0.18202000000000002,46.7311,769630.0232,64.4839,2866.32,56,40.0286,1.097
8827.66,3103.85,0.3516,78.972,1222586.4008,127.47200000000001,3799.22,85,35.8702,16.56
10478.6,2297.43,0.21924000000000002,130.27200000000002,1422329.3017,138.156,3684.34,24,34.7265,2.215
10437.2,2674.06,0.2562,94.9381,1464357.2319,139.996,4069.64,149,33.5414,5.83
8623.68,2772.43,0.32149,67.9269,1241670.8694,107.023,3067.79,52,37.9949,14.453
7800.74,2743.05,0.35163,78.867,1103615.2388,113.935,3332.12,54,37.6726,3.4530000000000003
3910.91,1165.01,0.29788000000000003,35.8195,532312.9045,48.467,1394.69,32,44.4587,11.442
15012.4,4333.37,0.28865,205.72,2065620.3707,256.887,5108.14,173,25.7098,3.532
10858.1,3661.94,0.33725,124.93700000000001,1448539.0397,170.166,4090.61,47,33.7186,1.445
6032.93,1484.68,0.24609,49.5499,788072.9676,96.5013,3950.43,19,36.7761,1.858
4452.69,1842.78,0.41385,37.3469,615675.3279,62.9176,1545.14,41,44.4409,2.24
8277.16,2452.25,0.29625999999999997,90.1924,1114155.986,119.617,4277.58,107,33.2524,3.7680000000000002
11397.1,2044.92,0.17942,166.989,1529695.8031,195.954,4414.05,133,30.8278,3.835
4838.68,1270.27,0.26252,30.0661,694577.4875,56.0416,2196.8,45,43.7876,6.599
5407.81,2193.77,0.40565999999999997,52.3155,745624.7592,97.76299999999999,2424.22,70,41.2495,14.315999999999999
10119.6,2640.41,0.26092,99.8019,1396949.2044,134.237,3845.9,30,33.434,11.945
5851.54,1320.07,0.22559,52.6846,830197.9028,78.702,2366.8,59,42.4204,9.579
10512.3,3881.51,0.36923,111.96799999999999,1427044.1935,135.97899999999998,5478.34,103,30.0786,12.020999999999999
4753.63,1867.23,0.3928,52.8294,673228.6926,90.8141,2153.8,50,43.3195,13.466
8716.96,1778.6,0.20403,98.7821,1234609.973,126.939,3794.87,47,35.328,2.6439999999999997
8228.11,2303.39,0.27994,112.035,1114603.5751,134.171,4039.96,106,33.6442,3.261
13567.2,4075.78,0.30041,164.678,1876980.3993,228.984,4749.21,119,22.8044,4.703
8574.35,3597.24,0.41953,79.95,1185721.6441,138.595,3703.2,111,35.119,3.363
18874.2,7182.17,0.38051999999999997,202.957,2623631.6204,305.122,5599.04,147,23.8085,19.635
3981.73,938.73,0.23575,31.7714,565482.5662,43.7794,1792.4,8,44.3967,1.9269999999999998
11855.8,3650.95,0.30794,138.17600000000002,1623995.0583,190.89,4182.59,70,33.0208,1.9069999999999998
17578.4,5184.67,0.29494000000000004,235.31099999999998,2455620.6071,273.209,5612.33,114,21.5986,3.0580000000000003
9651.3,2746.35,0.28455,105.43299999999999,1344216.1857,152.759,3987.57,32,33.3236,3.174
3818.36,1150.55,0.30132,34.9388,520413.2205,48.9687,1376.12,17,44.3967,2.012
5695.27,1188.35,0.20865,49.2365,767423.6007,69.7564,2416.96,22,41.8676,5.218
7119.18,2302.59,0.32343,80.8155,986510.0221,96.9933,3643.14,33,36.3153,2.2430000000000003
6924.97,2741.72,0.39591,63.1947,1006779.4688,91.2723,3209.45,37,39.0767,1.3459999999999999
8800.05,2670.51,0.30346,95.2931,1220912.9863,130.94899999999998,3830.51,18,33.7304,2.88
4382.75,1174.38,0.26795,31.2299,613151.2635,51.6893,2095.37,42,44.3832,5.694
18035.0,7851.91,0.43537,134.218,2445253.6888,278.493,6267.78,114,24.6631,20.42
19886.8,8653.87,0.43515,208.71099999999998,2801987.0519,300.077,5236.29,163,25.2543,17.212
16336.2,5603.74,0.34302,196.66400000000002,2357749.1068,274.353,5205.44,110,25.1132,5.107
11124.8,2821.53,0.25361999999999996,133.47799999999998,1550731.4773,173.023,4686.2,175,28.7744,0.664
9876.24,2715.26,0.27492,109.589,1405355.5231,147.332,4003.53,45,33.4605,1.7919999999999998
7228.75,2087.32,0.28875,55.3355,1023432.6545,102.698,3776.74,27,38.4138,11.710999999999999
6029.81,1837.46,0.30472,58.7835,818005.9029,83.6131,2444.36,17,39.8892,3.762
5541.56,2342.91,0.42278000000000004,55.2925,759828.8764,89.7063,2405.09,103,41.5544,14.868
23476.4,6978.54,0.29725,309.153,3264476.7315,373.202,6370.74,90,17.8521,3.346
6784.58,2448.92,0.36095,60.1333,934790.1354,103.042,3821.73,73,35.6684,1.7180000000000002
7063.88,3108.02,0.43998000000000004,46.04600000000001,1012228.8935,115.428,2979.41,39,43.1816,13.225999999999999
8129.94,2706.73,0.33293,91.336,1154227.7746,107.59,4032.89,25,36.256,2.343
13603.7,4116.8,0.30262,158.19899999999998,1911748.3771,211.58900000000003,4762.13,85,30.0618,1.88
8336.14,2403.63,0.28833000000000003,97.1711,1146261.7513,141.089,3246.65,17,36.6524,1.55
20666.0,5483.44,0.26533,280.015,2820855.8338,304.707,6542.26,286,18.7302,1.655
14025.5,5061.95,0.36091,130.82399999999998,1973779.8066,218.329,4272.21,44,29.7376,2.839
19862.0,7324.61,0.36877,130.713,2798742.0855,317.691,16592.32,73,30.5937,7.718
6834.47,1798.92,0.26321,62.1528,946397.4352,78.9189,3240.57,43,38.3017,12.583
7992.98,3078.29,0.38511999999999996,54.906000000000006,1104375.2391,122.208,4930.05,34,39.4052,7.78
7141.33,2417.53,0.33852,75.1943,983780.1117,97.0269,3762.45,31,36.4615,1.758
10857.4,2468.69,0.22737,121.84299999999999,1470857.0179,161.957,3643.46,21,32.3851,2.207
14337.1,4430.67,0.30903,138.142,1970057.1988,215.908,5372.17,18,30.500999999999998,8.5
14685.8,5005.77,0.34085,182.37,2010599.4567,253.046,4397.92,25,30.2396,3.236
8478.28,2263.53,0.26697,84.7097,1187815.0459,135.461,3981.99,171,34.0434,1.444
8110.77,2968.54,0.36599,72.4953,1094558.2584,125.765,3492.53,71,36.5415,10.475999999999999
16375.7,5531.07,0.33776,188.28099999999998,2339266.5631,279.926,5141.88,123,25.3717,5.41
13399.7,4876.39,0.36391,136.971,1824774.8332,189.55700000000002,4686.2,112,29.1315,5.966
3966.08,1248.92,0.3149,35.3512,547554.5915,49.5822,1790.78,12,44.4667,8.288
13683.0,4170.09,0.30476,175.68,1910242.0489,236.572,5249.85,71,22.5772,10.732000000000001
8202.84,2597.43,0.31665,67.092,1121743.6544,107.98299999999999,4041.34,48,36.1195,8.059
21787.0,7782.52,0.3572,150.69,3095325.4811,348.76,18453.85,132,28.886,14.171
7221.98,1893.4,0.26216999999999996,63.3994,981638.0544,81.9415,3246.5,35,38.6138,3.3360000000000003
10716.7,3335.74,0.31126,101.50399999999999,1497083.9844,135.19899999999998,4125.2,22,33.3366,10.333
13144.0,4513.81,0.34341,117.727,1891674.3108,185.25400000000002,3739.67,152,35.7258,19.569000000000003
10052.6,4360.53,0.43377,91.6814,1404579.0109,164.898,5307.55,86,30.1958,20.11
11244.9,4256.59,0.37853000000000003,92.8925,1522220.1501,154.757,4812.17,54,36.8382,18.855
14008.8,4645.74,0.33163000000000004,159.18,2006206.6105,217.84099999999998,5043.81,157,25.5094,14.270999999999999
11881.0,3046.45,0.25640999999999997,154.187,1685565.0832,168.185,4666.4,25,29.1158,1.776
6906.61,2101.38,0.30425,69.3129,965120.8664,90.2285,3123.2,60,39.2035,11.453
3495.1,1258.97,0.36021,24.9744,473461.7029,45.7702,1300.76,7,45.4906,5.6610000000000005
10350.2,3883.64,0.37522,74.1064,1463685.6708,146.904,4624.69,38,35.9821,17.297
17592.8,5791.95,0.32921999999999996,185.695,2472623.6016,258.753,4949.89,37,29.1266,6.127999999999999
17030.1,6560.84,0.38524,190.202,2385618.5609,274.653,4523.53,38,25.1581,2.311
4512.71,1374.56,0.30459,39.9455,618398.3952,50.7684,1957.11,52,43.8701,11.794
9443.6,1735.7,0.18379,103.671,1342051.5245,124.355,4143.62,43,34.3242,1.043
7236.43,2006.3,0.27724,56.2129,955795.7737,95.1024,3115.46,49,39.1159,5.257000000000001
21711.8,7955.72,0.36641999999999997,213.293,2846501.3477,298.251,6275.84,223,23.3548,2.235
